station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,snowdepth
PHL,8/8/2024 10:54,-75.2266,39.8734,69,68,96.62,50,9,T,30.01,1016.2,10,,BKN,OVC,,,800,1200,,,,,,,,,,69,
PHL,8/8/2024 11:54,-75.2266,39.8734,70,69,96.64,50,8,0,30.02,1016.6,10,,OVC,,,,700,,,,,,,,,,,70,
PHL,8/8/2024 12:54,-75.2266,39.8734,71,69,93.4,70,11,0,30.03,1016.7,10,,OVC,,,,700,,,,,,,,,,,71,
PHL,8/8/2024 13:40,-75.2266,39.8734,72,70,93.43,60,7,0,30.03,,10,16,OVC,,,,600,,,,,,,,,,,72,
PHL,8/8/2024 13:54,-75.2266,39.8734,72,70,93.43,60,8,T,30.04,1017,10,,OVC,,,,600,,,,#NAME?,,,,,,,72,
PHL,8/8/2024 14:42,-75.2266,39.8734,73,71,93.45,70,10,T,30.03,,3,,OVC,,,,600,,,,#NAME?,,,,,,,73,
PHL,8/8/2024 14:44,-75.2266,39.8734,73,71,93.45,80,10,T,30.04,,2,,OVC,,,,600,,,,RA BR,,,,,,,73,
PHL,8/8/2024 14:48,-75.2266,39.8734,71.6,71.6,100,70,11,0.08,30.04,,1.25,,OVC,,,,500,,,,#NAME?,,,,,,,71.6,
PHL,8/8/2024 14:54,-75.2266,39.8734,72,71,96.66,70,12,0.19,30.03,1016.9,1.5,,OVC,,,,500,,,,#NAME?,,,,,,,72,
PHL,8/8/2024 15:00,-75.2266,39.8734,73,72,96.68,70,8,0.01,30.03,,3,16,BKN,OVC,,,500,1100,,,#NAME?,,,,,,,73,
PHL,8/8/2024 15:03,-75.2266,39.8734,73,72,96.68,60,6,0.01,30.03,,5,,BKN,OVC,,,500,1100,,,#NAME?,,,,,,,73,
PHL,8/8/2024 15:14,-75.2266,39.8734,74,72,93.48,70,12,0.02,30.02,,7,,BKN,OVC,,,500,1100,,,#NAME?,,,,,,,74,
PHL,8/8/2024 15:31,-75.2266,39.8734,74,72,93.48,60,8,0.02,30.03,,9,,BKN,BKN,OVC,,700,4500,11000,,#NAME?,,,,,,,74,
PHL,8/8/2024 15:54,-75.2266,39.8734,74,72,93.48,80,14,0.02,30.03,1016.7,10,,BKN,BKN,OVC,,800,1700,3500,,#NAME?,,,,,,,74,
PHL,8/8/2024 16:29,-75.2266,39.8734,75,73,93.51,60,9,T,30.01,,10,,BKN,OVC,,,600,1200,,,,,,,,,,75,
PHL,8/8/2024 16:54,-75.2266,39.8734,75,73,93.51,70,11,T,30.01,1016.2,8,,OVC,,,,600,,,,,,,,,,,75,
PHL,8/8/2024 17:01,-75.2266,39.8734,75,73,93.51,70,13,0,30.01,,6,,OVC,,,,500,,,,BR,,,,,,,75,
PHL,8/8/2024 17:12,-75.2266,39.8734,75,73,93.51,80,11,0,30.01,,4,,OVC,,,,500,,,,BR,,,,,,,75,
PHL,8/8/2024 17:27,-75.2266,39.8734,75,73,93.51,80,11,0,30.01,,7,,OVC,,,,600,,,,,,,,,,,75,
PHL,8/8/2024 17:42,-75.2266,39.8734,76,74,93.53,80,11,0,30.02,,10,,OVC,,,,700,,,,,,,,,,,76,
PHL,8/8/2024 17:54,-75.2266,39.8734,75,73,93.51,80,10,0,30.02,1016.4,10,,OVC,,,,700,,,,,,,,,,,75,
PHL,8/8/2024 18:17,-75.2266,39.8734,77,74,90.48,60,10,T,30.01,,8,,BKN,BKN,OVC,,800,1200,2300,,#NAME?,,,,,,,77,
PHL,8/8/2024 18:28,-75.2266,39.8734,76,74,93.53,70,10,T,30.01,,5,,BKN,BKN,OVC,,800,1400,2500,,#NAME?,,,,,,,76,
PHL,8/8/2024 18:36,-75.2266,39.8734,76,74,93.53,60,9,T,30.01,,7,,BKN,BKN,OVC,,900,1500,2300,,#NAME?,,,,,,,76,
PHL,8/8/2024 18:54,-75.2266,39.8734,76,74,93.53,50,8,0.01,30,1015.8,6,,BKN,BKN,OVC,,900,1400,3000,,#NAME?,,,,,,,76,
PHL,8/8/2024 19:44,-75.2266,39.8734,76,74,93.53,70,13,0.01,30.01,,3,,BKN,BKN,OVC,,800,1300,2500,,#NAME?,,,,,,,76,
PHL,8/8/2024 19:49,-75.2266,39.8734,75.2,73.4,94.14,50,11,0.08,30,,2,,BKN,BKN,OVC,,900,1400,2500,,RA BR,,,,,,,75.2,
PHL,8/8/2024 19:54,-75.2266,39.8734,75,74,96.71,60,9,0.18,30,1015.8,3,,BKN,BKN,OVC,,900,1400,2800,,#NAME?,,,,,,,75,
PHL,8/8/2024 19:59,-75.2266,39.8734,75,74,96.71,60,8,T,30,,5,,BKN,BKN,OVC,,700,1400,3300,,#NAME?,,,,,,,75,
PHL,8/8/2024 20:05,-75.2266,39.8734,76,74,93.53,60,7,T,30,,8,,BKN,BKN,OVC,,800,1400,3500,,#NAME?,,,,,,,76,
PHL,8/8/2024 20:38,-75.2266,39.8734,75,74,96.71,60,8,0.02,30,,4,,BKN,BKN,OVC,,700,1600,3500,,#NAME?,,,,,,,75,
PHL,8/8/2024 20:44,-75.2266,39.8734,75,74,96.71,70,8,0.02,30,,5,,BKN,BKN,OVC,,700,1800,3300,,#NAME?,,,,,,,75,
PHL,8/8/2024 20:54,-75.2266,39.8734,75,74,96.71,60,8,0.02,30,1015.7,7,,BKN,BKN,OVC,,700,1800,3500,,#NAME?,,,,,,,75,
PHL,8/8/2024 21:02,-75.2266,39.8734,75,74,96.71,60,6,0.03,30,,2.5,,BKN,BKN,OVC,,800,1800,3000,,RA BR,,,,,,,75,
PHL,8/8/2024 21:11,-75.2266,39.8734,75,74,96.71,60,7,0.17,29.99,,4,,BKN,BKN,OVC,,900,1900,3000,,RA BR,,,,,,,75,
PHL,8/8/2024 21:27,-75.2266,39.8734,75,74,96.71,40,12,0.18,29.99,,6,,BKN,BKN,OVC,,800,1700,3500,,#NAME?,,,,,,,75,
PHL,8/8/2024 21:42,-75.2266,39.8734,75,74,96.71,40,11,0.21,29.99,,4,,BKN,BKN,OVC,,800,1400,3200,,#NAME?,,,,,,,75,
PHL,8/8/2024 21:54,-75.2266,39.8734,75,74,96.71,50,8,0.23,29.98,1015.2,5,,BKN,BKN,OVC,,800,1500,2800,,#NAME?,,,,,,,75,
PHL,8/8/2024 22:04,-75.2266,39.8734,75,74,96.71,50,7,T,29.98,,8,,BKN,BKN,OVC,,700,1400,2800,,#NAME?,,,,,,,75,
PHL,8/8/2024 22:19,-75.2266,39.8734,75,74,96.71,50,9,T,29.98,,4,,BKN,BKN,OVC,,600,1400,3000,,#NAME?,,,,,,,75,
PHL,8/8/2024 22:30,-75.2266,39.8734,75,74,96.71,50,7,0.02,29.98,,6,,BKN,BKN,OVC,,600,1200,3000,,#NAME?,,,,,,,75,
PHL,8/8/2024 22:41,-75.2266,39.8734,75,74,96.71,50,7,0.03,29.99,,8,,BKN,BKN,OVC,,700,1200,3000,,#NAME?,,,,,,,75,
PHL,8/8/2024 22:54,-75.2266,39.8734,75,75,100,40,7,0.03,29.98,1015.2,7,,BKN,BKN,OVC,,800,1200,2900,,#NAME?,,,,,,,75,
PHL,8/8/2024 23:40,-75.2266,39.8734,75,75,100,50,6,0.04,29.99,,3,18,BKN,BKN,OVC,,700,1300,2700,,RA BR,,,,,,,75,
PHL,8/8/2024 23:48,-75.2266,39.8734,75.2,75.2,100,60,6,0.04,29.98,,5,,BKN,BKN,OVC,,600,1200,2800,,#NAME?,,,,,,,75.2,
PHL,8/8/2024 23:54,-75.2266,39.8734,75,75,100,60,6,0.04,29.98,1015.2,8,,BKN,BKN,OVC,,700,1300,2300,,#NAME?,,,,,,,75,
PHL,8/9/2024 00:28,-75.2266,39.8734,76,75,96.72,70,8,0.01,29.99,,10,,BKN,BKN,OVC,,600,1300,2000,,,,,,,,,76,
PHL,8/9/2024 00:43,-75.2266,39.8734,76,76,100,70,9,0.01,29.99,,10,,BKN,BKN,OVC,,700,1300,1800,,,,,,,,,76,
PHL,8/9/2024 00:54,-75.2266,39.8734,77,76,96.73,70,8,0.01,29.99,1015.3,10,,BKN,BKN,OVC,,800,1200,1800,,,,,,,,,77,
PHL,8/9/2024 01:44,-75.2266,39.8734,78,77,96.75,90,7,0,29.99,,7,,BKN,OVC,,,1400,1900,,,,,,,,,,78,
PHL,8/9/2024 01:54,-75.2266,39.8734,78,77,96.75,90,8,0,29.99,1015.5,7,,BKN,OVC,,,1400,1900,,,,,,,,,,78,
PHL,8/9/2024 02:49,-75.2266,39.8734,78.8,77,94.23,110,7,0,29.98,,6,,SCT,BKN,OVC,,2300,4500,6000,,BR,,,,,,,78.8,
PHL,8/9/2024 02:54,-75.2266,39.8734,78,77,96.75,100,9,0,29.98,1015.2,6,,SCT,BKN,OVC,,2300,4500,6000,,BR,,,,,,,78,
PHL,8/9/2024 03:18,-75.2266,39.8734,78,77,96.75,100,8,0,29.98,,6,,BKN,OVC,,,1600,2300,,,BR,,,,,,,78,
PHL,8/9/2024 03:40,-75.2266,39.8734,78,77,96.75,100,10,0,29.97,,6,,BKN,OVC,,,1200,1800,,,BR,,,,,,,78,
PHL,8/9/2024 03:54,-75.2266,39.8734,78,77,96.75,110,7,0,29.97,1014.7,6,,BKN,OVC,,,1200,1800,,,BR,,,,,,,78,
PHL,8/9/2024 04:54,-75.2266,39.8734,79,77,93.61,120,8,0,29.95,1014.2,6,,OVC,,,,1400,,,,BR,,,,,,,79,
PHL,8/9/2024 05:14,-75.2266,39.8734,79,77,93.61,140,10,0,29.95,,6,,BKN,OVC,,,1500,2100,,,BR,,,,,,,79,
PHL,8/9/2024 05:46,-75.2266,39.8734,79,77,93.61,140,9,0,29.94,,6,,SCT,OVC,,,1400,2100,,,BR,,,,,,,79,
PHL,8/9/2024 05:54,-75.2266,39.8734,79,77,93.61,140,9,0,29.93,1013.6,6,,SCT,OVC,,,1400,2100,,,BR,,,,,,,79,
PHL,8/9/2024 06:54,-75.2266,39.8734,79,76,90.55,140,10,0,29.92,1012.9,6,,BKN,OVC,,,2200,2800,,,BR,,,,,,,79,
PHL,8/9/2024 07:46,-75.2266,39.8734,80,76,87.63,140,8,0,29.9,,8,15,SCT,BKN,OVC,,1700,2200,3900,,,,,,,,,85.66,
PHL,8/9/2024 07:54,-75.2266,39.8734,80,76,87.63,140,10,0,29.9,1012.4,8,,SCT,BKN,OVC,,1700,2200,3900,,,,,,,,,85.66,
PHL,8/9/2024 08:33,-75.2266,39.8734,80,76,87.63,140,11,0,29.89,,10,,BKN,BKN,OVC,,2000,2700,3500,,,,,,,,,85.66,
PHL,8/9/2024 08:54,-75.2266,39.8734,80,76,87.63,150,10,0,29.88,1011.8,10,19,BKN,BKN,OVC,,2000,2500,3300,,,,,,,,,85.66,
PHL,8/9/2024 09:54,-75.2266,39.8734,79,76,90.55,150,15,0,29.87,1011.5,10,22,BKN,OVC,,,1900,2500,,,,,,,,,,79,
PHL,8/9/2024 10:06,-75.2266,39.8734,79,76,90.55,150,14,0,29.87,,7,25,BKN,BKN,OVC,,1900,2300,5000,,,,,,,,,79,
PHL,8/9/2024 10:22,-75.2266,39.8734,79,76,90.55,150,18,T,29.87,,3,24,BKN,BKN,OVC,,1900,2300,5000,,#NAME?,,,,,,,79,
PHL,8/9/2024 10:36,-75.2266,39.8734,79,76,90.55,150,14,0.03,29.87,,7,21,BKN,BKN,OVC,,1900,2300,5000,,,,,,,,,79,
PHL,8/9/2024 10:54,-75.2266,39.8734,80,76,87.63,160,12,0.03,29.87,1011.3,8,21,BKN,BKN,OVC,,1900,2500,5000,,,,,,,,,85.66,
PHL,8/9/2024 11:54,-75.2266,39.8734,81,75,82.03,160,15,0,29.86,1010.9,10,23,BKN,BKN,OVC,,2000,2600,5000,,,,,,,,,86.83,
PHL,8/9/2024 12:09,-75.2266,39.8734,81,76,84.81,150,13,0,29.85,,10,21,FEW,BKN,OVC,,1900,2700,4000,,,,,,26,180,8/9/2024 11:58,87.39,
PHL,8/9/2024 12:54,-75.2266,39.8734,80,76,87.63,170,16,T,29.84,1010.4,10,25,BKN,BKN,OVC,,2300,3200,9000,,#NAME?,,,,28,180,8/9/2024 12:32,85.66,
PHL,8/9/2024 13:54,-75.2266,39.8734,83,76,79.47,170,21,T,29.82,1009.8,10,30,BKN,BKN,OVC,,2500,3100,7000,,,,,,30,170,8/9/2024 13:53,91.14,
PHL,8/9/2024 14:54,-75.2266,39.8734,84,75,74.43,180,18,0,29.81,1009.4,10,32,BKN,BKN,BKN,OVC,2500,3500,5000,13000,,,,,33,180,8/9/2024 14:32,91.96,
PHL,8/9/2024 15:54,-75.2266,39.8734,84,76,76.95,180,19,0,29.79,1008.7,10,33,BKN,BKN,OVC,,2500,4500,15000,,,,,,33,190,8/9/2024 15:52,92.85,
PHL,8/9/2024 16:54,-75.2266,39.8734,84,75,74.43,170,18,T,29.78,1008.4,10,31,BKN,BKN,OVC,,2600,3800,5000,,#NAME?,,,,33,170,8/9/2024 16:03,91.96,
PHL,8/9/2024 17:54,-75.2266,39.8734,84,75,74.43,180,18,T,29.77,1008.1,10,31,BKN,BKN,OVC,,2600,3500,4800,,,,,,31,180,8/9/2024 17:46,91.96,
PHL,8/9/2024 18:54,-75.2266,39.8734,85,75,72.07,180,24,0,29.76,1007.7,10,34,BKN,BKN,OVC,,2400,5000,19000,,,,,,34,180,8/9/2024 18:19,93.5,
PHL,8/9/2024 19:03,-75.2266,39.8734,86,75,69.8,180,17,0,29.76,,10,28,SCT,BKN,OVC,,2600,4900,19000,,,,,,27,190,8/9/2024 18:55,94.98,
PHL,8/9/2024 19:54,-75.2266,39.8734,84,74,71.97,190,15,0,29.77,1007.9,10,26,FEW,SCT,OVC,,2500,3100,4700,,,,,,28,180,8/9/2024 19:05,91.12,
PHL,8/9/2024 20:02,-75.2266,39.8734,83,75,76.87,240,19,T,29.77,,5,27,BKN,OVC,,,2800,4600,,,#NAME?,,,,27,240,8/9/2024 20:02,90.34,
PHL,8/9/2024 20:18,-75.2266,39.8734,79,77,93.61,230,16,0.04,29.77,,2.5,24,SCT,BKN,OVC,,2300,2900,5000,,RA BR,,,,27,240,8/9/2024 20:02,79,
PHL,8/9/2024 20:33,-75.2266,39.8734,78,76,93.58,210,16,0.08,29.78,,4,,FEW,SCT,OVC,,1000,2100,4700,,#NAME?,,,,27,240,8/9/2024 20:02,78,
PHL,8/9/2024 20:54,-75.2266,39.8734,78,76,93.58,210,13,0.1,29.78,1008.4,4,18,SCT,SCT,OVC,,900,2300,5000,,RA BR,,,,27,240,8/9/2024 20:02,78,
PHL,8/9/2024 21:24,-75.2266,39.8734,77,76,96.73,200,10,0.05,29.78,,6,,SCT,BKN,OVC,,900,2800,4900,,#NAME?,,,,,,,77,
PHL,8/9/2024 21:50,-75.2266,39.8734,78.8,75.2,88.75,200,14,0.06,29.78,,10,,FEW,BKN,OVC,,1200,2900,6000,,,,,,,,,78.8,
PHL,8/9/2024 21:54,-75.2266,39.8734,78,75,90.51,200,12,0.06,29.78,1008.4,10,,FEW,BKN,OVC,,1200,2900,6000,,,,,,,,,78,
PHL,8/9/2024 22:10,-75.2266,39.8734,78,76,93.58,200,11,T,29.78,,5,,SCT,BKN,OVC,,1400,1900,2900,,#NAME?,,,,,,,78,
PHL,8/9/2024 22:26,-75.2266,39.8734,77,75,93.56,210,13,T,29.79,,8,,BKN,OVC,,,1500,2900,,,#NAME?,,,,,,,77,
PHL,8/9/2024 22:38,-75.2266,39.8734,77,75,93.56,200,10,T,29.8,,10,,BKN,OVC,,,1300,2200,,,,,,,,,,77,
PHL,8/9/2024 22:54,-75.2266,39.8734,77,75,93.56,200,12,T,29.8,1009,10,,BKN,OVC,,,1200,2500,,,,,,,,,,77,
PHL,8/9/2024 23:18,-75.2266,39.8734,77,75,93.56,200,10,0,29.8,,10,,SCT,BKN,OVC,,1000,2200,2700,,,,,,,,,77,
PHL,8/9/2024 23:54,-75.2266,39.8734,77,75,93.56,200,11,0,29.81,1009.4,10,,FEW,BKN,OVC,,1000,2400,3200,,,,,,,,,77,
PHL,8/10/2024 00:23,-75.2266,39.8734,77,75,93.56,200,9,0,29.82,,10,,FEW,BKN,OVC,,1100,2000,2500,,,,,,,,,77,
PHL,8/10/2024 00:54,-75.2266,39.8734,77,75,93.56,200,6,T,29.83,1010.1,10,,FEW,OVC,,,1200,2000,,,#NAME?,,,,,,,77,
PHL,8/10/2024 01:20,-75.2266,39.8734,77,75,93.56,200,10,T,29.84,,10,,BKN,OVC,,,1000,2000,,,,,,,,,,77,
PHL,8/10/2024 01:54,-75.2266,39.8734,77,75,93.56,210,11,T,29.85,1010.9,10,,BKN,BKN,OVC,,1100,1700,2200,,,,,,,,,77,
PHL,8/10/2024 02:16,-75.2266,39.8734,78,76,93.58,220,10,0,29.86,,10,,SCT,BKN,OVC,,900,1500,2000,,,,,,,,,78,
PHL,8/10/2024 02:30,-75.2266,39.8734,78,76,93.58,210,8,0,29.86,,10,,BKN,BKN,OVC,,900,1500,4500,,,,,,,,,78,
PHL,8/10/2024 02:54,-75.2266,39.8734,78,76,93.58,220,8,0,29.86,1011.2,10,,BKN,BKN,OVC,,1000,1500,3100,,,,,,,,,78,
PHL,8/10/2024 03:54,-75.2266,39.8734,77,76,96.73,220,8,T,29.87,1011.3,7,,BKN,BKN,BKN,,1100,4500,8000,,#NAME?,,,,,,,77,
PHL,8/10/2024 04:08,-75.2266,39.8734,77,76,96.73,230,8,T,29.86,,7,,FEW,SCT,OVC,,1600,5000,7500,,#NAME?,,,,,,,77,
PHL,8/10/2024 04:51,-75.2266,39.8734,78.8,75.2,88.75,240,11,0.01,29.87,,7,,SCT,BKN,,,900,7000,,,,,,,,,,78.8,
PHL,8/10/2024 04:54,-75.2266,39.8734,78,76,93.58,230,11,0.01,29.87,1011.5,7,,SCT,BKN,BKN,,900,5500,8000,,,,,,,,,78,
PHL,8/10/2024 05:54,-75.2266,39.8734,78,76,93.58,240,9,0,29.89,1011.9,10,,BKN,BKN,,,6000,8000,,,,,,,,,,78,
PHL,8/10/2024 06:54,-75.2266,39.8734,78,74,87.53,290,8,0,29.89,1012.1,10,,BKN,,,,7000,,,,,,,,,,,78,
PHL,8/10/2024 07:54,-75.2266,39.8734,76,71,84.52,300,8,0,29.9,1012.3,10,,BKN,,,,7500,,,,,,,,,,,76,
PHL,8/10/2024 08:54,-75.2266,39.8734,74,68,81.55,310,6,0,29.91,1012.7,10,,FEW,,,,7500,,,,,,,,,,,74,
PHL,8/10/2024 09:54,-75.2266,39.8734,72,68,87.24,0,0,0,29.93,1013.3,10,,FEW,,,,7500,,,,,,,,,,,72,
PHL,8/10/2024 10:54,-75.2266,39.8734,72,67,84.28,320,3,0,29.94,1013.9,10,,FEW,FEW,,,8000,25000,,,,,,,,,,72,
PHL,8/10/2024 11:54,-75.2266,39.8734,74,67,78.78,340,6,0,29.95,1014.2,10,,FEW,SCT,,,8000,27000,,,,,,,,,,74,
PHL,8/10/2024 12:54,-75.2266,39.8734,77,66,68.85,320,5,0,29.97,1014.6,10,,BKN,,,,28000,,,,,,,,,,,77,
PHL,8/10/2024 13:54,-75.2266,39.8734,79,65,62.25,,3,0,29.97,1014.7,10,,SCT,,,,28000,,,,,,,,,,,79,
PHL,8/10/2024 14:54,-75.2266,39.8734,81,65,58.3,210,5,0,29.96,1014.6,10,,FEW,,,,28000,,,,,,,,,,,82.82,
PHL,8/10/2024 15:54,-75.2266,39.8734,82,64,54.5,200,7,0,29.96,1014.5,10,,FEW,FEW,,,4000,28000,,,,,,,,,,83.47,
PHL,8/10/2024 16:54,-75.2266,39.8734,84,63,49.32,260,10,0,29.96,1014.4,10,18,SCT,SCT,,,4900,25000,,,,,,,,,,84.99,
PHL,8/10/2024 17:54,-75.2266,39.8734,86,62,44.65,280,13,0,29.96,1014.4,10,19,SCT,SCT,,,5500,25000,,,,,,,,,,86.48,
PHL,8/10/2024 18:54,-75.2266,39.8734,87,62,43.25,270,11,0,29.94,1013.9,10,17,SCT,,,,5500,,,,,,,,,,,87.44,
PHL,8/10/2024 19:54,-75.2266,39.8734,87,60,40.29,270,11,0,29.93,1013.6,10,,SCT,,,,5500,,,,,,,,,,,86.7,
PHL,8/10/2024 20:54,-75.2266,39.8734,87,62,43.25,280,11,0,29.93,1013.5,10,,SCT,,,,5500,,,,,,,,,,,87.44,
PHL,8/10/2024 21:54,-75.2266,39.8734,86,62,44.65,300,9,0,29.93,1013.6,10,,SCT,,,,5500,,,,,,,,,,,86.48,
PHL,8/10/2024 22:54,-75.2266,39.8734,85,62,46.11,290,9,0,29.93,1013.5,10,,SCT,SCT,,,5500,22000,,,,,,,,,,85.55,
PHL,8/10/2024 23:54,-75.2266,39.8734,84,61,45.96,290,8,0,29.95,1014.1,10,,CLR,,,,,,,,,,,,,,,84.32,
PHL,8/11/2024 00:54,-75.2266,39.8734,81,61,50.65,340,4,0,29.96,1014.5,10,,FEW,SCT,,,5000,20000,,,,,,,,,,81.81,
PHL,8/11/2024 01:54,-75.2266,39.8734,80,62,54.22,330,5,0,29.98,1015.3,10,,FEW,SCT,,,6500,24000,,,,,,,,,,81.21,
PHL,8/11/2024 02:54,-75.2266,39.8734,79,61,54.08,350,3,0,30,1015.8,10,,BKN,,,,7500,,,,,,,,,,,79,
PHL,8/11/2024 03:54,-75.2266,39.8734,78,61,55.89,340,7,0,30,1015.8,10,,BKN,,,,8000,,,,,,,,,,,78,
PHL,8/11/2024 04:54,-75.2266,39.8734,77,58,51.9,340,6,0,30,1015.9,10,,BKN,BKN,,,7500,25000,,,,,,,,,,77,
PHL,8/11/2024 05:54,-75.2266,39.8734,77,57,50.07,300,4,0,30.01,1016,10,,OVC,,,,7000,,,,,,,,,,,77,
PHL,8/11/2024 06:54,-75.2266,39.8734,76,58,53.66,320,4,0,30,1015.9,10,,OVC,,,,7000,,,,,,,,,,,76,
PHL,8/11/2024 07:54,-75.2266,39.8734,75,57,53.52,340,5,0,30,1015.7,10,,BKN,,,,7000,,,,,,,,,,,75,
PHL,8/11/2024 08:54,-75.2266,39.8734,74,56,53.37,340,4,0,30.01,1016.1,10,,BKN,,,,8000,,,,,,,,,,,74,
PHL,8/11/2024 09:54,-75.2266,39.8734,72,56,57.1,330,5,0,30.02,1016.4,10,,SCT,BKN,,,7500,10000,,,,,,,,,,72,
PHL,8/11/2024 10:54,-75.2266,39.8734,72,56,57.1,350,6,0,30.03,1016.8,10,,SCT,BKN,,,11000,25000,,,,,,,,,,72,
PHL,8/11/2024 11:54,-75.2266,39.8734,73,57,57.23,340,4,0,30.03,1016.9,10,,BKN,BKN,,,8000,25000,,,,,,,,,,73,
PHL,8/11/2024 12:54,-75.2266,39.8734,76,57,51.76,0,0,0,30.04,1017.1,10,,BKN,BKN,,,8000,25000,,,,,,,,,,76,
PHL,8/11/2024 13:54,-75.2266,39.8734,76,57,51.76,,3,0,30.04,1017,10,,BKN,BKN,,,8000,25000,,,,,,,,,,76,
PHL,8/11/2024 14:54,-75.2266,39.8734,78,56,46.72,210,6,0,30.05,1017.5,10,,BKN,,,,25000,,,,,,,,,,,78,
PHL,8/11/2024 15:54,-75.2266,39.8734,78,55,45.05,280,9,0,30.04,1017.2,10,,SCT,BKN,,,8000,25000,,,,,,,,,,78,
PHL,8/11/2024 16:54,-75.2266,39.8734,77,58,51.9,290,9,0,30.04,1017,10,,FEW,BKN,,,3000,25000,,,,,,,,,,77,
PHL,8/11/2024 17:54,-75.2266,39.8734,79,54,42.03,240,5,0,30.01,1016.3,10,,FEW,FEW,BKN,,4000,13000,28000,,,,,,,,,79,
PHL,8/11/2024 18:54,-75.2266,39.8734,81,54,39.37,270,10,0,29.98,1015.3,10,,FEW,FEW,SCT,,5000,10000,28000,,,,,,,,,80.59,
PHL,8/11/2024 19:54,-75.2266,39.8734,81,55,40.83,260,7,0,29.97,1014.9,10,15,FEW,FEW,SCT,,4500,10000,28000,,,,,,,,,80.73,
PHL,8/11/2024 20:54,-75.2266,39.8734,81,55,40.83,250,7,0,29.97,1014.7,10,15,FEW,SCT,,,6000,28000,,,,,,,,,,80.73,
PHL,8/11/2024 21:54,-75.2266,39.8734,82,54,38.11,300,9,0,29.97,1014.6,10,,FEW,SCT,,,5500,22000,,,,,,,,,,81.24,
PHL,8/11/2024 22:54,-75.2266,39.8734,80,55,42.19,260,9,0,29.97,1014.8,10,,SCT,SCT,,,3200,25000,,,,,,,,,,80.11,
PHL,8/11/2024 23:54,-75.2266,39.8734,79,55,43.59,290,10,0,29.98,1015.3,10,,FEW,SCT,BKN,,4000,15000,25000,,,,,,,,,79,
PHL,8/12/2024 00:54,-75.2266,39.8734,78,56,46.72,280,8,0,30,1015.7,10,,FEW,SCT,,,4000,25000,,,,,,,,,,78,
PHL,8/12/2024 01:54,-75.2266,39.8734,76,55,48.14,280,7,0,30,1015.8,10,,FEW,SCT,,,4000,25000,,,,,,,,,,76,
PHL,8/12/2024 02:54,-75.2266,39.8734,75,55,49.78,280,9,0,30.02,1016.3,10,,FEW,,,,4000,,,,,,,,,,,75,
PHL,8/12/2024 03:54,-75.2266,39.8734,70,57,63.37,260,8,0,30.02,1016.5,10,,FEW,FEW,,,4000,25000,,,,,,,,,,70,
PHL,8/12/2024 04:54,-75.2266,39.8734,70,56,61.11,240,6,0,30.01,1016,10,,FEW,,,,25000,,,,,,,,,,,70,
PHL,8/12/2024 05:54,-75.2266,39.8734,69,56,63.24,220,7,0,30,1015.8,10,,FEW,,,,25000,,,,,,,,,,,69,
PHL,8/12/2024 06:54,-75.2266,39.8734,68,59,72.92,250,4,0,29.99,1015.6,10,,FEW,,,,25000,,,,,,,,,,,68,
PHL,8/12/2024 07:54,-75.2266,39.8734,67,57,70.24,230,3,0,30,1015.9,10,,SCT,,,,25000,,,,,,,,,,,67,
PHL,8/12/2024 08:54,-75.2266,39.8734,67,61,81.05,210,3,0,30,1015.8,10,,BKN,,,,25000,,,,,,,,,,,67,
PHL,8/12/2024 09:54,-75.2266,39.8734,66,60,80.98,230,5,0,30.01,1016,10,,SCT,BKN,,,8000,22000,,,,,,,,,,66,
PHL,8/12/2024 10:54,-75.2266,39.8734,67,61,81.05,250,6,0,30.02,1016.4,10,,SCT,SCT,,,7500,22000,,,,,,,,,,67,
PHL,8/12/2024 11:54,-75.2266,39.8734,70,57,63.37,290,3,0,30.02,1016.4,10,,SCT,,,,22000,,,,,,,,,,,70,
PHL,8/12/2024 12:54,-75.2266,39.8734,74,58,57.37,320,4,0,30.02,1016.6,10,,FEW,,,,25000,,,,,,,,,,,74,
PHL,8/12/2024 13:54,-75.2266,39.8734,76,56,49.92,240,3,0,30.03,1016.7,10,,FEW,,,,25000,,,,,,,,,,,76,
PHL,8/12/2024 14:54,-75.2266,39.8734,79,55,43.59,,3,0,30.03,1016.7,10,,FEW,FEW,,,3200,25000,,,,,,,,,,79,
PHL,8/12/2024 15:54,-75.2266,39.8734,79,54,42.03,250,5,0,30.02,1016.5,10,,SCT,SCT,,,3200,25000,,,,,,,,,,79,
PHL,8/12/2024 16:54,-75.2266,39.8734,81,54,39.37,220,12,0,30,1015.8,10,,SCT,SCT,BKN,,4000,8000,28000,,,,,,,,,80.59,
PHL,8/12/2024 17:54,-75.2266,39.8734,83,53,35.56,290,10,0,29.99,1015.5,10,19,SCT,SCT,,,7000,28000,,,,,,,,,,81.78,
PHL,8/12/2024 18:54,-75.2266,39.8734,82,53,36.74,260,13,0,29.98,1015.2,10,17,SCT,BKN,BKN,,6500,9000,28000,,,,,,,,,81.1,
